GEOID10,county_name,state_id,wh_office_name,region_name
16073,Owyhee,ID,Portland District Office,Western Region
16011,Bingham,ID,Portland District Office,Western Region
16049,Idaho,ID,Seattle District Office,Western Region
16035,Clearwater,ID,Seattle District Office,Western Region
16069,Nez Perce,ID,Seattle District Office,Western Region
16009,Benewah,ID,Seattle District Office,Western Region
16057,Latah,ID,Seattle District Office,Western Region
16055,Kootenai,ID,Seattle District Office,Western Region
16059,Lemhi,ID,Portland District Office,Western Region
16023,Butte,ID,Portland District Office,Western Region
16019,Bonneville,ID,Portland District Office,Western Region
16077,Power,ID,Portland District Office,Western Region
16039,Elmore,ID,Portland District Office,Western Region
16025,Camas,ID,Portland District Office,Western Region
16087,Washington,ID,Portland District Office,Western Region
16045,Gem,ID,Portland District Office,Western Region
16083,Twin Falls,ID,Portland District Office,Western Region
16031,Cassia,ID,Portland District Office,Western Region
16005,Bannock,ID,Portland District Office,Western Region
16013,Blaine,ID,Portland District Office,Western Region
16065,Madison,ID,Portland District Office,Western Region
16041,Franklin,ID,Portland District Office,Western Region
16003,Adams,ID,Portland District Office,Western Region
35005,Chaves,NM,Albuquerque NM District Office,Southwest Region
35025,Lea,NM,Albuquerque NM District Office,Southwest Region
35047,San Miguel,NM,Albuquerque NM District Office,Southwest Region
35007,Colfax,NM,Albuquerque NM District Office,Southwest Region
35033,Mora,NM,Albuquerque NM District Office,Southwest Region
35035,Otero,NM,Albuquerque NM District Office,Southwest Region
35017,Grant,NM,Albuquerque NM District Office,Southwest Region
35023,Hidalgo,NM,Albuquerque NM District Office,Southwest Region
35013,Dona Ana,NM,Albuquerque NM District Office,Southwest Region
35015,Eddy,NM,Albuquerque NM District Office,Southwest Region
32007,Elko,NV,Las Vegas District Office,Western Region
32033,White Pine,NV,Las Vegas District Office,Western Region
32003,Clark,NV,Las Vegas District Office,Western Region
32005,Douglas,NV,Las Vegas District Office,Western Region
32031,Washoe,NV,Las Vegas District Office,Western Region
32019,Lyon,NV,Las Vegas District Office,Western Region
32510,Carson City,NV,Las Vegas District Office,Western Region
32023,Nye,NV,Las Vegas District Office,Western Region
32017,Lincoln,NV,Las Vegas District Office,Western Region
32011,Eureka,NV,Las Vegas District Office,Western Region
32015,Lander,NV,Las Vegas District Office,Western Region
41045,Malheur,OR,Portland District Office,Western Region
41061,Union,OR,Portland District Office,Western Region
41069,Wheeler,OR,Portland District Office,Western Region
41039,Lane,OR,Portland District Office,Western Region
41057,Tillamook,OR,Portland District Office,Western Region
41007,Clatsop,OR,Portland District Office,Western Region
41009,Columbia,OR,Portland District Office,Western Region
41067,Washington,OR,Portland District Office,Western Region
41071,Yamhill,OR,Portland District Office,Western Region
41047,Marion,OR,Portland District Office,Western Region
41043,Linn,OR,Portland District Office,Western Region
41027,Hood River,OR,Portland District Office,Western Region
41053,Polk,OR,Portland District Office,Western Region
41003,Benton,OR,Portland District Office,Western Region
41029,Jackson,OR,Portland District Office,Western Region
41033,Josephine,OR,Portland District Office,Western Region
41035,Klamath,OR,Portland District Office,Western Region
41013,Crook,OR,Portland District Office,Western Region
41037,Lake,OR,Portland District Office,Western Region
41049,Morrow,OR,Portland District Office,Western Region
41023,Grant,OR,Portland District Office,Western Region
41063,Wallowa,OR,Portland District Office,Western Region
41059,Umatilla,OR,Portland District Office,Western Region
49037,San Juan,UT,Salt Lake City UT District Office,Southwest Region
49019,Grand,UT,Salt Lake City UT District Office,Southwest Region
53023,Garfield,WA,Seattle District Office,Western Region
53059,Skamania,WA,Portland District Office,Western Region
53013,Columbia,WA,Seattle District Office,Western Region
53063,Spokane,WA,Seattle District Office,Western Region
53015,Cowlitz,WA,Portland District Office,Western Region
53069,Wahkiakum,WA,Portland District Office,Western Region
53047,Okanogan,WA,Seattle District Office,Western Region
53017,Douglas,WA,Seattle District Office,Western Region
53003,Asotin,WA,Seattle District Office,Western Region
53037,Kittitas,WA,Seattle District Office,Western Region
53043,Lincoln,WA,Seattle District Office,Western Region
53025,Grant,WA,Seattle District Office,Western Region
53007,Chelan,WA,Seattle District Office,Western Region
53001,Adams,WA,Seattle District Office,Western Region
53071,Walla Walla,WA,Seattle District Office,Western Region
49053,Washington,UT,Salt Lake City UT District Office,Southwest Region
49021,Iron,UT,Salt Lake City UT District Office,Southwest Region
49025,Kane,UT,Salt Lake City UT District Office,Southwest Region
49001,Beaver,UT,Salt Lake City UT District Office,Southwest Region
49017,Garfield,UT,Salt Lake City UT District Office,Southwest Region
49055,Wayne,UT,Salt Lake City UT District Office,Southwest Region
49041,Sevier,UT,Salt Lake City UT District Office,Southwest Region
49007,Carbon,UT,Salt Lake City UT District Office,Southwest Region
49015,Emery,UT,Salt Lake City UT District Office,Southwest Region
49027,Millard,UT,Salt Lake City UT District Office,Southwest Region
49023,Juab,UT,Salt Lake City UT District Office,Southwest Region
49039,Sanpete,UT,Salt Lake City UT District Office,Southwest Region
49045,Tooele,UT,Salt Lake City UT District Office,Southwest Region
49049,Utah,UT,Salt Lake City UT District Office,Southwest Region
49057,Weber,UT,Salt Lake City UT District Office,Southwest Region
49011,Davis,UT,Salt Lake City UT District Office,Southwest Region
49013,Duchesne,UT,Salt Lake City UT District Office,Southwest Region
49051,Wasatch,UT,Salt Lake City UT District Office,Southwest Region
49005,Cache,UT,Salt Lake City UT District Office,Southwest Region
49029,Morgan,UT,Salt Lake City UT District Office,Southwest Region
53011,Clark,WA,Portland District Office,Western Region
41051,Multnomah,OR,Portland District Office,Western Region
41005,Clackamas,OR,Portland District Office,Western Region
41021,Gilliam,OR,Portland District Office,Western Region
41055,Sherman,OR,Portland District Office,Western Region
41065,Wasco,OR,Portland District Office,Western Region
16037,Custer,ID,Portland District Office,Western Region
4011,Greenlee,AZ,Phoenix District Office,Western Region
6095,Solano,CA,Sacramento District Office,Western Region
6013,Contra Costa,CA,San Jose District Office,Western Region
6087,Santa Cruz,CA,San Jose District Office,Western Region
6097,Sonoma,CA,San Jose District Office,Western Region
6045,Mendocino,CA,San Jose District Office,Western Region
41011,Coos,OR,Portland District Office,Western Region
41041,Lincoln,OR,Portland District Office,Western Region
53035,Kitsap,WA,Seattle District Office,Western Region
6081,San Mateo,CA,San Jose District Office,Western Region
6075,San Francisco,CA,San Jose District Office,Western Region
53029,Island,WA,Seattle District Office,Western Region
53049,Pacific,WA,Portland District Office,Western Region
53077,Yakima,WA,Seattle District Office,Western Region
53067,Thurston,WA,Seattle District Office,Western Region
53041,Lewis,WA,Seattle District Office,Western Region
53061,Snohomish,WA,Seattle District Office,Western Region
53073,Whatcom,WA,Seattle District Office,Western Region
53045,Mason,WA,Seattle District Office,Western Region
53027,Grays Harbor,WA,Seattle District Office,Western Region
53057,Skagit,WA,Seattle District Office,Western Region
53053,Pierce,WA,Seattle District Office,Western Region
53033,King,WA,Seattle District Office,Western Region
53031,Jefferson,WA,Seattle District Office,Western Region
6079,San Luis Obispo,CA,Los Angeles District Office,Western Region
6067,Sacramento,CA,Sacramento District Office,Western Region
53009,Clallam,WA,Seattle District Office,Western Region
6015,Del Norte,CA,San Jose District Office,Western Region
51530,City of Buena Vista,VA,Richmond VA District Office,Northeast Region
51590,City of Danville,VA,Richmond VA District Office,Northeast Region
51678,City of Lexington,VA,Richmond VA District Office,Northeast Region
51720,City of Norton,VA,Pittsburgh PA District Office,Northeast Region
51775,City of Salem,VA,Richmond VA District Office,Northeast Region
51770,City of Roanoke,VA,Richmond VA District Office,Northeast Region
51690,City of Martinsville,VA,Richmond VA District Office,Northeast Region
51640,City of Galax,VA,Pittsburgh PA District Office,Northeast Region
51680,City of Lynchburg,VA,Richmond VA District Office,Northeast Region
51580,City of Covington,VA,Richmond VA District Office,Northeast Region
51520,City of Bristol,VA,Pittsburgh PA District Office,Northeast Region
51750,City of Radford,VA,Richmond VA District Office,Northeast Region
27017,Carlton,MN,Minneapolis MN District Office,Midwest Region
53005,Benton,WA,Seattle District Office,Western Region
49009,Daggett,UT,Salt Lake City UT District Office,Southwest Region
53055,San Juan,WA,Seattle District Office,Western Region
49003,Box Elder,UT,Salt Lake City UT District Office,Southwest Region
49035,Salt Lake,UT,Salt Lake City UT District Office,Southwest Region
6059,Orange,CA,San Diego District Office,Western Region
12103,Pinellas,FL,Tampa FL District Office,Southeast Region
12129,Wakulla,FL,Orlando FL District Office,Southeast Region
12065,Jefferson,FL,Orlando FL District Office,Southeast Region
12123,Taylor,FL,Orlando FL District Office,Southeast Region
12029,Dixie,FL,Orlando FL District Office,Southeast Region
12075,Levy,FL,Orlando FL District Office,Southeast Region
12075,Levy,FL,Orlando FL District Office,Southeast Region
12017,Citrus,FL,Tampa FL District Office,Southeast Region
12017,Citrus,FL,Tampa FL District Office,Southeast Region
12053,Hernando,FL,Tampa FL District Office,Southeast Region
12101,Pasco,FL,Tampa FL District Office,Southeast Region
12081,Manatee,FL,Tampa FL District Office,Southeast Region
12081,Manatee,FL,Tampa FL District Office,Southeast Region
12057,Hillsborough,FL,Tampa FL District Office,Southeast Region
12057,Hillsborough,FL,Tampa FL District Office,Southeast Region
12037,Franklin,FL,Orlando FL District Office,Southeast Region
12077,Liberty,FL,Orlando FL District Office,Southeast Region
48321,Matagorda,TX,Houston TX District Office,Southwest Region
45053,Jasper,SC,Columbia SC District Office,Southeast Region
48241,Jasper,TX,Houston TX District Office,Southwest Region
28061,Jasper,MS,Jackson MS District Office,Southeast Region
13159,Jasper,GA,Atlanta GA District Office,Southeast Region
29097,Jasper,MO,Kansas City KS District Office,Midwest Region
17079,Jasper,IL,St. Louis MO District Office,Midwest Region
18073,Jasper,IN,Indianapolis IN District Office,Midwest Region
19099,Jasper,IA,Des Moines IA District Office,Midwest Region
12129,Wakulla,FL,Orlando FL District Office,Southeast Region
27007,Beltrami,MN,Minneapolis MN District Office,Midwest Region
28035,Forrest,MS,Jackson MS District Office,Southeast Region
45013,Beaufort,SC,Columbia SC District Office,Southeast Region
45013,Beaufort,SC,Columbia SC District Office,Southeast Region
24021,Frederick,MD,Baltimore MD District Office,Northeast Region
24031,Montgomery,MD,Baltimore MD District Office,Northeast Region
24043,Washington,MD,Baltimore MD District Office,Northeast Region
51610,City of Falls Church,VA,Baltimore MD District Office,Northeast Region
51600,City of Fairfax,VA,Baltimore MD District Office,Northeast Region
51540,City of Charlottesville,VA,Richmond VA District Office,Northeast Region
51685,City of Manassas Park,VA,Richmond VA District Office,Northeast Region
51683,City of Manassas,VA,Richmond VA District Office,Northeast Region
51630,City of Fredericksburg,VA,Richmond VA District Office,Northeast Region
51013,Arlington,VA,Baltimore MD District Office,Northeast Region
24025,Harford,MD,Baltimore MD District Office,Northeast Region
24005,Baltimore,MD,Baltimore MD District Office,Northeast Region
11001,District of Columbia,DC,Baltimore MD District Office,Northeast Region
24033,Prince Georges,MD,Baltimore MD District Office,Northeast Region
24005,Baltimore,MD,Baltimore MD District Office,Northeast Region
24003,Anne Arundel,MD,Baltimore MD District Office,Northeast Region
37091,Hertford,NC,Raleigh NC District Office,Southeast Region
37073,Gates,NC,Raleigh NC District Office,Southeast Region
37131,Northampton,NC,Raleigh NC District Office,Southeast Region
51175,Southampton,VA,Richmond VA District Office,Northeast Region
51041,Chesterfield,VA,Richmond VA District Office,Northeast Region
51081,Greensville,VA,Richmond VA District Office,Northeast Region
51087,Henrico,VA,Richmond VA District Office,Northeast Region
51075,Goochland,VA,Richmond VA District Office,Northeast Region
51065,Fluvanna,VA,Richmond VA District Office,Northeast Region
51053,Dinwiddie,VA,Richmond VA District Office,Northeast Region
51049,Cumberland,VA,Richmond VA District Office,Northeast Region
51033,Caroline,VA,Richmond VA District Office,Northeast Region
51025,Brunswick,VA,Richmond VA District Office,Northeast Region
51007,Amelia,VA,Richmond VA District Office,Northeast Region
51036,Charles City,VA,Richmond VA District Office,Northeast Region
51159,Richmond,VA,Richmond VA District Office,Northeast Region
51109,Louisa,VA,Richmond VA District Office,Northeast Region
51111,Lunenburg,VA,Richmond VA District Office,Northeast Region
51117,Mecklenburg,VA,Richmond VA District Office,Northeast Region
51036,Charles City,VA,Richmond VA District Office,Northeast Region
51057,Essex,VA,Richmond VA District Office,Northeast Region
51159,Richmond,VA,Richmond VA District Office,Northeast Region
51057,Essex,VA,Richmond VA District Office,Northeast Region
37091,Hertford,NC,Raleigh NC District Office,Southeast Region
37015,Bertie,NC,Raleigh NC District Office,Southeast Region
51730,City of Petersburg,VA,Richmond VA District Office,Northeast Region
51760,City of Richmond,VA,Richmond VA District Office,Northeast Region
51570,City of Colonial Heights,VA,Richmond VA District Office,Northeast Region
